track_uri,track_name,album_name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,type,id,uri,track_href,analysis_url,time_signature
spotify:track:4Izx6tlGNTpflkxmVLQqkq,She Will (feat. Drake),I Am Music,305840,0.381,0.851,8,-4.857,0.0712,0.000524,0.0,0.241,0.0782,98.16,1,audio_features,4Izx6tlGNTpflkxmVLQqkq,spotify:track:4Izx6tlGNTpflkxmVLQqkq,https://api.spotify.com/v1/tracks/4Izx6tlGNTpflkxmVLQqkq,https://api.spotify.com/v1/audio-analysis/4Izx6tlGNTpflkxmVLQqkq,5
spotify:track:3HI7oDUsuwiDsIziMJberG,Right Above It (feat. Drake),I Am Music,271947,0.514,0.848,3,-4.253,0.327,0.0431,0.0,0.496,0.542,76.369,0,audio_features,3HI7oDUsuwiDsIziMJberG,spotify:track:3HI7oDUsuwiDsIziMJberG,https://api.spotify.com/v1/tracks/3HI7oDUsuwiDsIziMJberG,https://api.spotify.com/v1/audio-analysis/3HI7oDUsuwiDsIziMJberG,4
spotify:track:4Ts1UoW3wR0GdmEiGxhlX2,Wildfire - OVO Remix,Wildfire,255139,0.826,0.589,5,-5.489,0.393,0.074,0.0,0.11,0.296,139.75,0,audio_features,4Ts1UoW3wR0GdmEiGxhlX2,spotify:track:4Ts1UoW3wR0GdmEiGxhlX2,https://api.spotify.com/v1/tracks/4Ts1UoW3wR0GdmEiGxhlX2,https://api.spotify.com/v1/audio-analysis/4Ts1UoW3wR0GdmEiGxhlX2,4
spotify:track:1pEDdOIbtqaFb72B3pOrsY,Throw It In The Bag - Remix,Mandated,247667,0.519,0.852,1,-6.696,0.25,0.307,0.0,0.13,0.551,113.619,0,audio_features,1pEDdOIbtqaFb72B3pOrsY,spotify:track:1pEDdOIbtqaFb72B3pOrsY,https://api.spotify.com/v1/tracks/1pEDdOIbtqaFb72B3pOrsY,https://api.spotify.com/v1/audio-analysis/1pEDdOIbtqaFb72B3pOrsY,5
spotify:track:4eAYIdhLES5fHdxcj2JdQK,We In This 1.5 (feat. Drake and Future),Quality Street Music,201973,0.402,0.839,4,-4.921,0.119,0.169,0.0,0.442,0.525,153.985,0,audio_features,4eAYIdhLES5fHdxcj2JdQK,spotify:track:4eAYIdhLES5fHdxcj2JdQK,https://api.spotify.com/v1/tracks/4eAYIdhLES5fHdxcj2JdQK,https://api.spotify.com/v1/audio-analysis/4eAYIdhLES5fHdxcj2JdQK,4
spotify:track:6lVJb47gQEh3PV585qgRoy,Grindin',Grindin',306173,0.797,0.521,1,-8.21,0.204,0.0118,0.0,0.563,0.391,103.988,1,audio_features,6lVJb47gQEh3PV585qgRoy,spotify:track:6lVJb47gQEh3PV585qgRoy,https://api.spotify.com/v1/tracks/6lVJb47gQEh3PV585qgRoy,https://api.spotify.com/v1/audio-analysis/6lVJb47gQEh3PV585qgRoy,4
spotify:track:4QKMuKPhCK8Aji8MaeJL4T,"Deuces Remix (feat. Drake, Kanye West & André 3000)",Deuces Remix,338920,0.72,0.649,5,-5.187,0.239,0.317,0.0,0.0886,0.243,147.941,0,audio_features,4QKMuKPhCK8Aji8MaeJL4T,spotify:track:4QKMuKPhCK8Aji8MaeJL4T,https://api.spotify.com/v1/tracks/4QKMuKPhCK8Aji8MaeJL4T,https://api.spotify.com/v1/audio-analysis/4QKMuKPhCK8Aji8MaeJL4T,4
spotify:track:259yc7MqQCyHNrAvBuHu4P,Love Me - Album Version (Edited),I Am Not A Human Being II (Deluxe),255307,0.675,0.609,11,-6.523,0.0359,0.00774,0.0,0.146,0.427,124.929,1,audio_features,259yc7MqQCyHNrAvBuHu4P,spotify:track:259yc7MqQCyHNrAvBuHu4P,https://api.spotify.com/v1/tracks/259yc7MqQCyHNrAvBuHu4P,https://api.spotify.com/v1/audio-analysis/259yc7MqQCyHNrAvBuHu4P,4
spotify:track:2tYzBN5rGuA6qVwxDKk1Ip,"Digital Girl Remix (feat. Drake, Kanye West & The-Dream) - Original Remix","Digital Girl Remix (feat. Drake, Kanye West & The-Dream) [Original Remix]",278787,0.533,0.674,1,-5.862,0.358,0.018,0.0,0.0906,0.602,213.737,1,audio_features,2tYzBN5rGuA6qVwxDKk1Ip,spotify:track:2tYzBN5rGuA6qVwxDKk1Ip,https://api.spotify.com/v1/tracks/2tYzBN5rGuA6qVwxDKk1Ip,https://api.spotify.com/v1/audio-analysis/2tYzBN5rGuA6qVwxDKk1Ip,4
spotify:track:4Fmwzj3lxLrIVsLyEt4p8G,I'm On One - Edited Version,We The Best Forever,296160,0.418,0.797,11,-3.521,0.314,0.0441,2.56e-06,0.626,0.416,149.834,0,audio_features,4Fmwzj3lxLrIVsLyEt4p8G,spotify:track:4Fmwzj3lxLrIVsLyEt4p8G,https://api.spotify.com/v1/tracks/4Fmwzj3lxLrIVsLyEt4p8G,https://api.spotify.com/v1/audio-analysis/4Fmwzj3lxLrIVsLyEt4p8G,4
spotify:track:63OshgWbxCtI1WHb5C0Txd,Work - R3hab Remix,Work (Remixes),219400,0.706,0.804,1,-5.378,0.0601,0.0125,0.0,0.332,0.211,100.052,0,audio_features,63OshgWbxCtI1WHb5C0Txd,spotify:track:63OshgWbxCtI1WHb5C0Txd,https://api.spotify.com/v1/tracks/63OshgWbxCtI1WHb5C0Txd,https://api.spotify.com/v1/audio-analysis/63OshgWbxCtI1WHb5C0Txd,4
spotify:track:2IYyacUEPlOyqHxHSIy6Ph,Forever - Album Version (Edited),Relapse: Refill,357627,0.465,0.912,5,-2.325,0.353,0.217,0.0,0.3,0.503,105.352,0,audio_features,2IYyacUEPlOyqHxHSIy6Ph,spotify:track:2IYyacUEPlOyqHxHSIy6Ph,https://api.spotify.com/v1/tracks/2IYyacUEPlOyqHxHSIy6Ph,https://api.spotify.com/v1/audio-analysis/2IYyacUEPlOyqHxHSIy6Ph,5
spotify:track:3y6e01poVQDru5OLUu8nhE,No Guns Allowed (feat. Drake & Cori B.),Reincarnated (Deluxe Version),211827,0.683,0.606,1,-7.057,0.0476,0.158,0.0,0.11,0.369,131.926,1,audio_features,3y6e01poVQDru5OLUu8nhE,spotify:track:3y6e01poVQDru5OLUu8nhE,https://api.spotify.com/v1/tracks/3y6e01poVQDru5OLUu8nhE,https://api.spotify.com/v1/audio-analysis/3y6e01poVQDru5OLUu8nhE,4
spotify:track:1A0qqpBZTPWO2H7tyOBqlE,Loving You No More,Last Train To Paris,245000,0.41,0.688,8,-2.228,0.0372,0.0331,0.0,0.205,0.465,189.607,0,audio_features,1A0qqpBZTPWO2H7tyOBqlE,spotify:track:1A0qqpBZTPWO2H7tyOBqlE,https://api.spotify.com/v1/tracks/1A0qqpBZTPWO2H7tyOBqlE,https://api.spotify.com/v1/audio-analysis/1A0qqpBZTPWO2H7tyOBqlE,4
spotify:track:637A7SaHyjxQEHyUMb30hx,Off That,The Blueprint 3,246507,0.564,0.929,1,-3.839,0.275,0.279,0.0,0.149,0.808,110.539,1,audio_features,637A7SaHyjxQEHyUMb30hx,spotify:track:637A7SaHyjxQEHyUMb30hx,https://api.spotify.com/v1/tracks/637A7SaHyjxQEHyUMb30hx,https://api.spotify.com/v1/audio-analysis/637A7SaHyjxQEHyUMb30hx,4
spotify:track:4kJn7armCJDav48yCu3yKh,MELTDOWN (feat. Drake) - Instrumental,MELTDOWN (feat. Drake) [Instrumental],247333,0.583,0.478,7,-6.742,0.0465,0.000219,0.883,0.393,0.172,111.989,1,audio_features,4kJn7armCJDav48yCu3yKh,spotify:track:4kJn7armCJDav48yCu3yKh,https://api.spotify.com/v1/tracks/4kJn7armCJDav48yCu3yKh,https://api.spotify.com/v1/audio-analysis/4kJn7armCJDav48yCu3yKh,4
spotify:track:0k1lSItbYoUpnyzCTydjec,Oprah's Bank Account (feat. DaBaby & Drake),Lil Boat 3.5,205636,0.83,0.624,5,-3.682,0.0578,0.222,0.0,0.32,0.885,138.048,1,audio_features,0k1lSItbYoUpnyzCTydjec,spotify:track:0k1lSItbYoUpnyzCTydjec,https://api.spotify.com/v1/tracks/0k1lSItbYoUpnyzCTydjec,https://api.spotify.com/v1/audio-analysis/0k1lSItbYoUpnyzCTydjec,4
spotify:track:2ZbsiYXLJKAjRWINbLOXnD,HYFR (Hell Ya F***ing Right),Take Care (Deluxe),206600,0.603,0.624,7,-8.792,0.175,0.116,0.0,0.121,0.387,140.028,0,audio_features,2ZbsiYXLJKAjRWINbLOXnD,spotify:track:2ZbsiYXLJKAjRWINbLOXnD,https://api.spotify.com/v1/tracks/2ZbsiYXLJKAjRWINbLOXnD,https://api.spotify.com/v1/audio-analysis/2ZbsiYXLJKAjRWINbLOXnD,4
spotify:track:6itZrLa5l4giFBbjNi9zUt,Deuces Remix (feat. Drake & Kanye West),Deuces Remix,274067,0.723,0.643,5,-5.249,0.173,0.344,0.0,0.0883,0.254,148.051,0,audio_features,6itZrLa5l4giFBbjNi9zUt,spotify:track:6itZrLa5l4giFBbjNi9zUt,https://api.spotify.com/v1/tracks/6itZrLa5l4giFBbjNi9zUt,https://api.spotify.com/v1/audio-analysis/6itZrLa5l4giFBbjNi9zUt,4
spotify:track:1bply5aur6hqqxlRJ2IpXP,Get Along Better,Certified Lover Boy,229304,0.32,0.464,8,-6.756,0.0369,0.00641,0.0,0.133,0.335,178.2,1,audio_features,1bply5aur6hqqxlRJ2IpXP,spotify:track:1bply5aur6hqqxlRJ2IpXP,https://api.spotify.com/v1/tracks/1bply5aur6hqqxlRJ2IpXP,https://api.spotify.com/v1/audio-analysis/1bply5aur6hqqxlRJ2IpXP,3
spotify:track:2B4lfCzwqLX8hnYqLS7kOi,Bad Meaning Good,Soul Movement Vol. 1,161613,0.73,0.697,3,-5.818,0.422,0.395,0.0,0.118,0.573,95.186,0,audio_features,2B4lfCzwqLX8hnYqLS7kOi,spotify:track:2B4lfCzwqLX8hnYqLS7kOi,https://api.spotify.com/v1/tracks/2B4lfCzwqLX8hnYqLS7kOi,https://api.spotify.com/v1/audio-analysis/2B4lfCzwqLX8hnYqLS7kOi,4
spotify:track:3h3GCDFiFOdLu3aKGF48tU,The One - Main,The One,209907,0.837,0.692,11,-6.266,0.26,0.239,0.0,0.158,0.364,103.958,1,audio_features,3h3GCDFiFOdLu3aKGF48tU,spotify:track:3h3GCDFiFOdLu3aKGF48tU,https://api.spotify.com/v1/tracks/3h3GCDFiFOdLu3aKGF48tU,https://api.spotify.com/v1/audio-analysis/3h3GCDFiFOdLu3aKGF48tU,4
spotify:track:5JEnw81UmKRf1LRvHJqwR8,WASTING TIME (FEAT. DRAKE & THE NEPTUNES) (CHOPNOTSLOP REMIX),WASTELAND - CHOPPED NOT SLOPPED,364762,0.629,0.687,4,-3.709,0.0952,0.198,1.11e-05,0.292,0.327,150.072,0,audio_features,5JEnw81UmKRf1LRvHJqwR8,spotify:track:5JEnw81UmKRf1LRvHJqwR8,https://api.spotify.com/v1/tracks/5JEnw81UmKRf1LRvHJqwR8,https://api.spotify.com/v1/audio-analysis/5JEnw81UmKRf1LRvHJqwR8,4
spotify:track:0zvAHtoa1v8oE9eRGVnwjV,Moment 4 Life (feat. Drake),Queen Radio: Volume 1,279307,0.5,0.882,11,-3.846,0.379,0.401,0.0,0.284,0.401,130.483,1,audio_features,0zvAHtoa1v8oE9eRGVnwjV,spotify:track:0zvAHtoa1v8oE9eRGVnwjV,https://api.spotify.com/v1/tracks/0zvAHtoa1v8oE9eRGVnwjV,https://api.spotify.com/v1/audio-analysis/0zvAHtoa1v8oE9eRGVnwjV,5
spotify:track:3ZF3TivVsS8MZ7wD0ZT3ZA,Aston Martin Music - Edit,Teflon Don,270627,0.577,0.569,10,-5.579,0.223,0.0124,0.0,0.0535,0.383,171.825,0,audio_features,3ZF3TivVsS8MZ7wD0ZT3ZA,spotify:track:3ZF3TivVsS8MZ7wD0ZT3ZA,https://api.spotify.com/v1/tracks/3ZF3TivVsS8MZ7wD0ZT3ZA,https://api.spotify.com/v1/audio-analysis/3ZF3TivVsS8MZ7wD0ZT3ZA,4
spotify:track:1Vg9gv41oQqbUMqlUTQJzE,WAIT FOR U (feat. Drake & Tems) - Instrumental,WAIT FOR U (feat. Drake & Tems) [Instrumental],189893,0.505,0.536,1,-5.293,0.155,0.0759,0.0556,0.0656,0.322,84.756,1,audio_features,1Vg9gv41oQqbUMqlUTQJzE,spotify:track:1Vg9gv41oQqbUMqlUTQJzE,https://api.spotify.com/v1/tracks/1Vg9gv41oQqbUMqlUTQJzE,https://api.spotify.com/v1/audio-analysis/1Vg9gv41oQqbUMqlUTQJzE,4
spotify:track:5vslB8gLeWNYUrUPepRCi0,P Power,slow motion easy rhymes,193347,0.828,0.591,1,-6.217,0.109,0.0199,0.000323,0.361,0.202,119.251,1,audio_features,5vslB8gLeWNYUrUPepRCi0,spotify:track:5vslB8gLeWNYUrUPepRCi0,https://api.spotify.com/v1/tracks/5vslB8gLeWNYUrUPepRCi0,https://api.spotify.com/v1/audio-analysis/5vslB8gLeWNYUrUPepRCi0,4
spotify:track:0zqsouV60K8qN4xeIzwkCu,Truffle Butter (feat. Drake & Lil Wayne),Queen Radio: Volume 1,220467,0.903,0.669,2,-6.851,0.0519,0.0685,2.75e-05,0.114,0.536,105.081,1,audio_features,0zqsouV60K8qN4xeIzwkCu,spotify:track:0zqsouV60K8qN4xeIzwkCu,https://api.spotify.com/v1/tracks/0zqsouV60K8qN4xeIzwkCu,https://api.spotify.com/v1/audio-analysis/0zqsouV60K8qN4xeIzwkCu,4
spotify:track:7vf8yaBjR5LK9xoArmfWkA,Good Girls Go Bad,The R.E.D. Album,278067,0.38,0.84,1,-4.528,0.311,0.0291,0.0,0.87,0.387,159.939,0,audio_features,7vf8yaBjR5LK9xoArmfWkA,spotify:track:7vf8yaBjR5LK9xoArmfWkA,https://api.spotify.com/v1/tracks/7vf8yaBjR5LK9xoArmfWkA,https://api.spotify.com/v1/audio-analysis/7vf8yaBjR5LK9xoArmfWkA,4
spotify:track:0z1wYL8FalelcThBPnwTps,The One,Stronger withEach Tear,193893,0.854,0.671,11,-6.303,0.254,0.176,0.0,0.261,0.366,104.038,1,audio_features,0z1wYL8FalelcThBPnwTps,spotify:track:0z1wYL8FalelcThBPnwTps,https://api.spotify.com/v1/tracks/0z1wYL8FalelcThBPnwTps,https://api.spotify.com/v1/audio-analysis/0z1wYL8FalelcThBPnwTps,4
